#,,,,,"generated_by='OpenQuake engine 3.23.0', start_date='2025-04-07T12:19:27', checksum=1985872743, investigation_time=50.0, mag_bin_edges=[4.75, 5.0, 5.25, 5.5, 5.75, 6.0, 6.25, 6.5, 6.75, 7.0, 7.25], dist_bin_edges=[0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0], lon_bin_edges=[12.791458131336514, 14.008341868663488], lat_bin_edges=[41.90104, 42.800360000000005], eps_bin_edges=[-3.0, 3.0], tectonic_region_types=['Active Shallow Crust'], lon=13.3999, lat=42.3507, weights=[1.0], rlz_ids=[0]"
imt,iml,poe,mag,dist,rlz0
SA(1.5),2.57368E-02,3.96000E-01,4.87500E+00,1.25000E+01,3.82183E-03
SA(1.5),2.57368E-02,3.96000E-01,4.87500E+00,1.75000E+01,3.42642E-03
SA(1.5),2.57368E-02,3.96000E-01,4.87500E+00,2.25000E+01,6.01896E-04
SA(1.5),2.57368E-02,3.96000E-01,4.87500E+00,2.75000E+01,6.66035E-05
SA(1.5),2.57368E-02,3.96000E-01,4.87500E+00,3.25000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,4.87500E+00,3.75000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,4.87500E+00,4.25000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,4.87500E+00,4.75000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,7.50000E+00,1.19925E-02
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,1.25000E+01,6.82929E-03
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,1.75000E+01,9.63229E-03
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,2.25000E+01,2.03641E-03
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,2.75000E+01,1.37684E-03
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,3.25000E+01,2.71762E-04
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,3.75000E+01,2.05580E-04
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,4.25000E+01,4.80027E-06
SA(1.5),2.57368E-02,3.96000E-01,5.12500E+00,4.75000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,7.50000E+00,2.95121E-02
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,1.25000E+01,1.14504E-02
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,1.75000E+01,3.98745E-02
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,2.25000E+01,1.48820E-02
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,2.75000E+01,1.02037E-02
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,3.25000E+01,6.35614E-03
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,3.75000E+01,3.89109E-03
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,4.25000E+01,2.61831E-03
SA(1.5),2.57368E-02,3.96000E-01,5.37500E+00,4.75000E+01,2.33493E-03
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,7.50000E+00,1.27152E-02
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,1.25000E+01,1.03049E-02
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,1.75000E+01,1.36364E-02
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,2.25000E+01,1.27279E-02
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,2.75000E+01,9.88773E-03
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,3.25000E+01,8.38652E-03
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,3.75000E+01,4.61970E-03
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,4.25000E+01,5.45321E-03
SA(1.5),2.57368E-02,3.96000E-01,5.62500E+00,4.75000E+01,3.79877E-03
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,7.50000E+00,8.27288E-03
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,1.25000E+01,1.15203E-02
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,1.75000E+01,8.69100E-03
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,2.25000E+01,1.05564E-02
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,2.75000E+01,1.04768E-02
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,3.25000E+01,1.21724E-02
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,3.75000E+01,6.55275E-03
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,4.25000E+01,7.88893E-03
SA(1.5),2.57368E-02,3.96000E-01,5.87500E+00,4.75000E+01,4.87992E-03
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,7.50000E+00,5.17264E-03
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,1.25000E+01,7.61954E-03
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,1.75000E+01,7.32116E-03
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,2.25000E+01,1.02370E-02
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,2.75000E+01,5.28546E-03
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,3.25000E+01,1.29763E-02
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,3.75000E+01,5.68238E-03
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,4.25000E+01,9.18090E-03
SA(1.5),2.57368E-02,3.96000E-01,6.12500E+00,4.75000E+01,4.53860E-03
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,2.50000E+00,9.86401E-04
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,7.50000E+00,5.16069E-03
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,1.25000E+01,9.74979E-03
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,1.75000E+01,7.27465E-03
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,2.25000E+01,1.26835E-02
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,2.75000E+01,6.17011E-03
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,3.25000E+01,9.43243E-03
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,3.75000E+01,7.89642E-03
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,4.25000E+01,8.99892E-03
SA(1.5),2.57368E-02,3.96000E-01,6.37500E+00,4.75000E+01,5.22773E-03
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,2.50000E+00,6.08325E-04
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,7.50000E+00,1.82386E-03
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,1.25000E+01,1.81982E-03
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,1.75000E+01,2.11028E-03
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,2.25000E+01,2.09390E-03
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,2.75000E+01,2.31595E-03
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,3.25000E+01,1.67833E-03
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,3.75000E+01,1.60176E-03
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,4.25000E+01,1.03078E-03
SA(1.5),2.57368E-02,3.96000E-01,6.62500E+00,4.75000E+01,1.69953E-03
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,2.50000E+00,7.50127E-04
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,7.50000E+00,1.31232E-03
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,1.25000E+01,1.12357E-03
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,1.75000E+01,1.49202E-03
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,2.25000E+01,1.47558E-03
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,2.75000E+01,1.09026E-03
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,3.25000E+01,1.06151E-03
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,3.75000E+01,1.03453E-03
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,4.25000E+01,9.85703E-04
SA(1.5),2.57368E-02,3.96000E-01,6.87500E+00,4.75000E+01,4.82990E-04
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,7.50000E+00,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,1.25000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,1.75000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,2.25000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,2.75000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,3.25000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,3.75000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,4.25000E+01,0.00000E+00
SA(1.5),2.57368E-02,3.96000E-01,7.12500E+00,4.75000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,7.50000E+00,9.07414E-03
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,1.25000E+01,3.94639E-03
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,1.75000E+01,3.57983E-03
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,2.25000E+01,6.44192E-04
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,2.75000E+01,8.11562E-05
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,3.25000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,3.75000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,4.25000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,4.87500E+00,4.75000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,7.50000E+00,1.21891E-02
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,1.25000E+01,6.98619E-03
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,1.75000E+01,9.95099E-03
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,2.25000E+01,2.12599E-03
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,2.75000E+01,1.45118E-03
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,3.25000E+01,2.92812E-04
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,3.75000E+01,2.29667E-04
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,4.25000E+01,7.37551E-06
SA(1.5),2.54208E-02,4.00000E-01,5.12500E+00,4.75000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,7.50000E+00,2.97250E-02
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,1.25000E+01,1.16146E-02
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,1.75000E+01,4.06372E-02
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,2.25000E+01,1.52848E-02
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,2.75000E+01,1.05229E-02
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,3.25000E+01,6.58425E-03
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,3.75000E+01,4.05042E-03
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,4.25000E+01,2.73647E-03
SA(1.5),2.54208E-02,4.00000E-01,5.37500E+00,4.75000E+01,2.44737E-03
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,7.50000E+00,1.27443E-02
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,1.25000E+01,1.03793E-02
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,1.75000E+01,1.37640E-02
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,2.25000E+01,1.29185E-02
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,2.75000E+01,1.00684E-02
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,3.25000E+01,8.57787E-03
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,3.75000E+01,4.73701E-03
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,4.25000E+01,5.61157E-03
SA(1.5),2.54208E-02,4.00000E-01,5.62500E+00,4.75000E+01,3.91812E-03
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,7.50000E+00,8.27822E-03
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,1.25000E+01,1.15538E-02
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,1.75000E+01,8.73758E-03
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,2.25000E+01,1.06433E-02
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,2.75000E+01,1.05873E-02
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,3.25000E+01,1.23480E-02
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,3.75000E+01,6.66578E-03
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,4.25000E+01,8.04652E-03
SA(1.5),2.54208E-02,4.00000E-01,5.87500E+00,4.75000E+01,4.98734E-03
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,7.50000E+00,5.17311E-03
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,1.25000E+01,7.62580E-03
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,1.75000E+01,7.33665E-03
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,2.25000E+01,1.02776E-02
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,2.75000E+01,5.31319E-03
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,3.25000E+01,1.30787E-02
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,3.75000E+01,5.74158E-03
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,4.25000E+01,9.29330E-03
SA(1.5),2.54208E-02,4.00000E-01,6.12500E+00,4.75000E+01,4.60124E-03
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,2.50000E+00,9.86401E-04
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,7.50000E+00,5.16080E-03
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,1.25000E+01,9.75312E-03
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,1.75000E+01,7.28126E-03
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,2.25000E+01,1.27074E-02
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,2.75000E+01,6.19183E-03
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,3.25000E+01,9.47532E-03
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,3.75000E+01,7.94603E-03
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,4.25000E+01,9.06799E-03
SA(1.5),2.54208E-02,4.00000E-01,6.37500E+00,4.75000E+01,5.27537E-03
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,2.50000E+00,6.08325E-04
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,7.50000E+00,1.82386E-03
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,1.25000E+01,1.82011E-03
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,1.75000E+01,2.11114E-03
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,2.25000E+01,2.09545E-03
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,2.75000E+01,2.32024E-03
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,3.25000E+01,1.68312E-03
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,3.75000E+01,1.60829E-03
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,4.25000E+01,1.03585E-03
SA(1.5),2.54208E-02,4.00000E-01,6.62500E+00,4.75000E+01,1.71011E-03
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,2.50000E+00,7.50127E-04
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,7.50000E+00,1.31235E-03
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,1.25000E+01,1.12370E-03
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,1.75000E+01,1.49245E-03
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,2.25000E+01,1.47667E-03
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,2.75000E+01,1.09166E-03
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,3.25000E+01,1.06378E-03
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,3.75000E+01,1.03751E-03
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,4.25000E+01,9.89779E-04
SA(1.5),2.54208E-02,4.00000E-01,6.87500E+00,4.75000E+01,4.85227E-04
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,2.50000E+00,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,7.50000E+00,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,1.25000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,1.75000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,2.25000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,2.75000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,3.25000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,3.75000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,4.25000E+01,0.00000E+00
SA(1.5),2.54208E-02,4.00000E-01,7.12500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,2.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,7.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,1.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,1.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,2.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,2.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,3.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,3.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,4.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,4.87500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,2.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,7.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,1.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,1.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,2.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,2.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,3.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,3.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,4.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.12500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,2.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,7.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,1.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,1.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,2.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,2.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,3.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,3.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,4.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.37500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,2.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,7.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,1.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,1.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,2.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,2.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,3.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,3.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,4.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.62500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,2.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,7.50000E+00,1.02242E-05
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,1.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,1.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,2.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,2.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,3.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,3.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,4.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,5.87500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,2.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,7.50000E+00,7.29837E-05
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,1.25000E+01,4.45443E-06
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,1.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,2.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,2.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,3.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,3.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,4.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.12500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,2.50000E+00,5.67497E-05
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,7.50000E+00,2.13570E-04
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,1.25000E+01,8.37063E-05
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,1.75000E+01,1.37212E-05
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,2.25000E+01,4.86081E-07
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,2.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,3.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,3.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,4.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.37500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,2.50000E+00,5.70442E-05
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,7.50000E+00,1.18001E-04
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,1.25000E+01,4.21638E-05
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,1.75000E+01,2.22700E-05
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,2.25000E+01,4.35313E-06
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,2.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,3.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,3.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,4.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.62500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,2.50000E+00,8.99472E-05
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,7.50000E+00,1.05989E-04
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,1.25000E+01,4.90333E-05
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,1.75000E+01,3.97996E-05
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,2.25000E+01,6.44184E-06
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,2.75000E+01,7.26070E-07
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,3.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,3.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,4.25000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,6.87500E+00,4.75000E+01,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,7.12500E+00,2.50000E+00,0.00000E+00
SA(2.0),5.14982E-01,9.90000E-04,7.12500E+00,7.50000E+00,0.00000E+00
